id,price,city,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds
14873137,200.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
8165898,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
8335838,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
5911004,260.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
10186477,50.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
716512,349.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,2,2
8187595,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
4565470,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
6467991,80.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
6072693,199.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
13298014,77.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
9855,259.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14624367,326.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
8168982,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
6268395,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14360470,70.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
6446940,98.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
7869497,349.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14468407,90.0,boston,fenway/kenmore,apartment,private room,2,2,1,1
6790961,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
12183851,70.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
7219056,379.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
12969783,315.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
14823724,200.0,boston,back bay,apartment,entire home/apt,6,1,1,2
9496325,145.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
8335652,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
10034930,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
13082258,52.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
10149314,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
12854553,75.0,boston,fenway/kenmore,apartment,private room,2,1,1,2
6317304,193.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
2663667,155.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,0,2
13968572,150.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
12592117,299.0,boston,fenway/kenmore,apartment,entire home/apt,8,1,2,3
10036192,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
11985521,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
11035223,103.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
8336347,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
13083058,120.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
8085906,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14573969,72.0,boston,fenway/kenmore,apartment,entire home/apt,1,1,0,1
7840131,160.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
10035581,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
9793239,52.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
12871837,100.0,boston,,apartment,shared room,1,1,1,1
14608502,160.0,boston,,apartment,entire home/apt,4,1,1,2
3303497,200.0,boston,fenway/kenmore,apartment,entire home/apt,5,1,2,2
13018428,315.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
14917833,250.0,boston,,apartment,entire home/apt,4,1,1,1
8184007,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
6316145,180.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
11788394,220.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
13017162,199.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
1819994,310.0,boston,fenway/kenmore,condominium,entire home/apt,1,1,1,1
12870514,238.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
10036037,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
4040151,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
14818575,135.0,boston,,apartment,entire home/apt,3,1,1,2
14885592,169.0,boston,,apartment,entire home/apt,2,1,1,1
5086521,142.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,0,1
10033715,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
6015021,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
8428314,225.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
9329398,150.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,0,2
11987762,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
6167184,155.0,boston,,apartment,entire home/apt,2,1,1,1
4644069,110.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
5659780,275.0,boston,,apartment,entire home/apt,2,1,1,1
12246137,229.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
2186358,285.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
12672097,400.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,2,2
4479140,190.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
7362715,79.0,boston,,apartment,shared room,2,1,1,2
4069422,500.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
8099266,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
2872717,241.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
8460627,100.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
8400275,99.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,0,1
6955911,90.0,boston,fenway/kenmore,apartment,private room,1,1,1,2
10048789,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
11474130,100.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
11677211,200.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,1
1840255,395.0,boston,fenway/kenmore,condominium,entire home/apt,4,2,2,2
9393163,90.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
8334845,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
7869368,349.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
13667826,65.0,boston,,apartment,private room,1,1,1,1
4559774,159.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
9541295,289.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
13866603,80.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
8164953,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,1,2
10229333,189.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
13751871,150.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,0,2
9999894,150.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,0,2
12359181,750.0,boston,fenway/kenmore,apartment,shared room,1,1,1,1
9770477,99.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
7508865,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
8164146,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
7869167,349.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
12899026,232.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
4547353,190.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
3740274,229.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
8081935,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
10228228,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
9180965,159.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
6444138,603.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
9868322,80.0,boston,fenway/kenmore,apartment,private room,4,1,1,2
10228764,349.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
10211649,120.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
14553190,275.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,0,1
36885,155.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
14553171,170.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
14799678,232.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
10949319,50.0,boston,,apartment,private room,1,1,1,1
8163273,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
11751289,67.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
3903324,219.0,boston,,apartment,entire home/apt,3,1,1,2
13733558,60.0,boston,,apartment,shared room,1,1,1,1
8097453,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14798497,279.0,boston,back bay,condominium,private room,2,1,1,1
12652181,210.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
8146576,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
10113230,123.0,boston,fenway/kenmore,apartment,private room,3,1,1,1
6983246,200.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
6409811,180.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
13078025,300.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
180914,249.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
951480,349.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
4181163,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
8670336,115.0,boston,,apartment,entire home/apt,7,1,2,3
14109809,87.0,boston,,apartment,private room,1,1,1,1
7573274,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
2214923,603.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
11799482,57.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
8063870,219.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
8162168,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
8063815,169.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
6425405,195.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,0,2
12208806,160.0,boston,,apartment,entire home/apt,2,1,0,2
8391298,200.0,boston,,apartment,entire home/apt,4,1,1,2
6324649,115.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
8145397,229.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
8325366,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
13076586,56.0,boston,,apartment,private room,1,1,1,1
11634778,200.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,2,2
13994056,89.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
8439372,295.0,boston,fenway/kenmore,apartment,entire home/apt,5,1,2,3
14485048,299.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
12962229,1275.0,boston,fenway/kenmore,apartment,private room,2,2,1,1
8325544,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
14595823,89.0,boston,,apartment,private room,2,1,1,1
11454728,249.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
7325063,249.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
13714817,175.0,boston,fenway/kenmore,bed & breakfast,private room,2,1,1,1
11240774,95.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
14369574,100.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
5259996,245.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,2,2
14647971,200.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
13435185,63.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
3278624,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
11454147,209.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
5834413,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
10995355,96.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
1835533,139.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,0,1
14533117,50.0,boston,fenway/kenmore,apartment,shared room,1,1,1,1
12796034,190.0,boston,fenway/kenmore,house,entire home/apt,3,1,1,3
11583581,70.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
6793913,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
5308475,175.0,boston,fenway/kenmore,apartment,private room,2,1,1,2
13079902,89.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
8325030,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
2016500,150.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
951476,359.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
951473,309.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
10552485,260.0,boston,,apartment,entire home/apt,4,2,2,2
12247217,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
4916260,310.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
11990528,155.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
10552237,150.0,boston,,apartment,private room,2,1,1,1
2360109,115.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,0,2
9448243,289.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
3309941,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
12828996,60.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
196806,79.0,boston,fenway/kenmore,apartment,shared room,1,1,1,1
3589267,699.0,boston,fenway/kenmore,condominium,entire home/apt,4,1,1,3
12184433,999.0,boston,allston-brighton,apartment,private room,1,1,1,1
13824970,198.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
1815326,99.0,boston,allston-brighton,house,private room,2,1,1,1
3601424,75.0,boston,allston-brighton,apartment,private room,2,1,1,1
7741566,79.0,boston,allston-brighton,apartment,private room,2,3,1,1
13375092,85.0,boston,allston-brighton,apartment,private room,2,1,1,1
5739119,85.0,boston,allston-brighton,apartment,private room,2,1,1,1
3012529,75.0,boston,allston-brighton,apartment,private room,2,1,1,1
5295491,145.0,boston,allston-brighton,apartment,private room,2,1,1,1
13993626,50.0,boston,allston-brighton,apartment,private room,2,1,1,1
13642405,30.0,boston,allston-brighton,apartment,shared room,1,1,1,1
8388481,79.0,boston,allston-brighton,house,private room,2,1,1,1
14057189,100.0,boston,allston-brighton,apartment,private room,2,1,1,1
5406448,199.0,boston,allston-brighton,apartment,shared room,4,1,1,2
10747524,79.0,boston,allston-brighton,bed & breakfast,private room,2,1,1,1
12254831,55.0,boston,allston-brighton,apartment,private room,2,1,1,1
14646704,140.0,boston,,apartment,entire home/apt,4,1,2,2
14614422,165.0,boston,,apartment,entire home/apt,3,1,1,1
8338792,85.0,boston,allston-brighton,apartment,private room,2,1,1,1
2555771,150.0,boston,allston-brighton,house,entire home/apt,2,1,1,1
9953144,58.0,boston,allston-brighton,house,private room,1,1,1,1
4291607,90.0,boston,,apartment,entire home/apt,2,1,0,1
11418599,70.0,boston,,apartment,private room,2,1,1,1
13584884,58.0,boston,allston-brighton,apartment,private room,2,1,1,1
12811191,70.0,boston,,apartment,private room,2,1,1,1
6716872,200.0,boston,allston-brighton,apartment,private room,1,1,1,1
8224214,193.0,boston,allston-brighton,apartment,entire home/apt,6,1,3,3
10594800,50.0,boston,allston-brighton,apartment,private room,2,1,1,2
7420789,58.0,boston,allston-brighton,house,shared room,1,1,1,1
8303748,45.0,boston,allston-brighton,apartment,private room,2,1,1,1
10009367,115.0,boston,allston-brighton,apartment,entire home/apt,2,1,2,1
13564587,85.0,brighton,allston-brighton,townhouse,private room,2,2,1,1
8780440,110.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
13056513,135.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,1
7403927,125.0,boston,allston-brighton,house,private room,4,1,1,2
12761363,40.0,boston,allston-brighton,apartment,shared room,1,1,1,1
14760011,112.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
3668038,72.0,boston,allston-brighton,house,private room,1,1,1,1
5447285,44.0,boston,allston-brighton,apartment,shared room,2,1,1,1
11220522,53.0,boston,allston-brighton,apartment,private room,4,1,1,1
6551454,150.0,boston,allston-brighton,house,entire home/apt,2,2,3,3
11760822,140.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
2061478,110.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
5959740,75.0,boston,allston-brighton,apartment,private room,2,1,1,1
9723217,45.0,boston,allston-brighton,house,private room,1,1,1,1
8482847,75.0,brighton,allston-brighton,apartment,private room,2,1,1,1
8515356,89.0,boston,allston-brighton,house,private room,2,1,1,1
13478868,42.0,boston,allston-brighton,house,private room,1,1,1,1
13642655,30.0,boston,allston-brighton,condominium,private room,1,1,1,1
9989001,30.0,boston,allston-brighton,house,private room,1,1,1,1
8336388,103.0,boston,allston-brighton,apartment,private room,2,1,1,1
1110423,250.0,boston,allston-brighton,apartment,entire home/apt,4,1,2,2
3060038,79.0,boston,allston-brighton,apartment,private room,1,1,1,1
1912940,150.0,boston,,apartment,entire home/apt,4,1,1,2
6646604,125.0,boston,allston-brighton,apartment,entire home/apt,3,1,1,2
12339410,100.0,boston,allston-brighton,condominium,private room,2,1,1,1
12856007,55.0,boston,,apartment,private room,2,1,1,1
13347495,79.0,boston,allston-brighton,condominium,entire home/apt,2,1,1,1
9256035,59.0,boston,allston-brighton,house,private room,2,1,1,1
13642260,95.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
13577929,200.0,boston,,condominium,private room,1,1,1,1
716245,125.0,boston,allston-brighton,apartment,entire home/apt,5,1,2,2
4369675,195.0,boston,allston-brighton,apartment,private room,1,1,1,1
10333345,81.0,boston,allston-brighton,apartment,private room,1,1,1,1
1961034,114.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,2
14707780,79.0,boston,,apartment,entire home/apt,2,1,0,1
8404805,225.0,boston,allston-brighton,other,shared room,1,0,1,1
14250499,45.0,boston,allston-brighton,apartment,private room,1,3,1,1
8417742,129.0,boston,allston-brighton,house,private room,2,1,1,1
12873438,190.0,boston,allston-brighton,house,entire home/apt,6,2,3,6
6449549,48.0,boston,allston-brighton,apartment,private room,2,1,1,1
12052820,130.0,boston,,apartment,entire home/apt,4,1,1,2
76073,400.0,boston,allston-brighton,house,entire home/apt,11,1,5,6
13624929,227.0,boston,allston-brighton,apartment,private room,3,1,1,1
583255,184.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
14460344,55.0,boston,allston-brighton,apartment,private room,2,1,1,2
6954861,110.0,brookline,allston-brighton,apartment,private room,2,1,1,1
8789821,89.0,boston,allston-brighton,house,private room,2,1,1,1
7511838,85.0,boston,allston-brighton,apartment,private room,2,3,1,1
13264687,40.0,boston,allston-brighton,apartment,shared room,2,2,1,1
11757251,30.0,boston,allston-brighton,house,private room,1,2,1,1
8518237,250.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
8461819,70.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
466361,80.0,boston,allston-brighton,apartment,entire home/apt,5,1,2,3
